"time","close","high","low","open","volumefrom","volumeto","conversionType","conversionSymbol","ts","timeDate"
1566518400000,0.01932,0.01962,0.0184,0.0184,2668.91,51.32,"direct","",1566518400,"2019-08-22"
1566604800000,0.01932,0.01932,0.01932,0.01932,0,0,"direct","",1566604800,"2019-08-23"
1566691200000,0.01983,0.02113,0.01847,0.01932,2076.18,39.39,"direct","",1566691200,"2019-08-24"
1566777600000,0.01983,0.01983,0.01983,0.01983,0,0,"direct","",1566777600,"2019-08-25"
1566864000000,0.0179,0.01983,0.01778,0.01983,1405.58,25.03,"direct","",1566864000,"2019-08-26"
1566950400000,0.01592,0.01844,0.01518,0.0179,176724.55,2904.03,"direct","",1566950400,"2019-08-27"
1567036800000,0.01522,0.01592,0.01522,0.01592,19629.26,307.34,"direct","",1567036800,"2019-08-28"
1567123200000,0.01541,0.01592,0.01522,0.01522,8423.72,130.31,"direct","",1567123200,"2019-08-29"
1567209600000,0.01541,0.01541,0.01541,0.01541,0,0,"direct","",1567209600,"2019-08-30"
1567296000000,0.01582,0.01605,0.01541,0.01541,4428.5,69.9,"direct","",1567296000,"2019-08-31"
1567382400000,0.01515,0.0196,0.01515,0.01582,1813.76,32.56,"direct","",1567382400,"2019-09-01"
1567468800000,0.01565,0.01608,0.01515,0.01515,16276.45,253.63,"direct","",1567468800,"2019-09-02"
1567555200000,0.01544,0.01647,0.01543,0.01565,13648.86,213.04,"direct","",1567555200,"2019-09-03"
1567641600000,0.0152,0.02185,0.0152,0.01544,220,4.505,"direct","",1567641600,"2019-09-04"
1567728000000,0.0151,0.01785,0.0151,0.0152,34385.8,524.63,"direct","",1567728000,"2019-09-05"
1567814400000,0.015,0.0151,0.015,0.0151,64209.42,963.22,"direct","",1567814400,"2019-09-06"
1567900800000,0.01507,0.01938,0.015,0.015,17703.59,286.14,"direct","",1567900800,"2019-09-07"
1567987200000,0.01501,0.0189,0.01501,0.01507,7680.48,116.92,"direct","",1567987200,"2019-09-08"
1568073600000,0.01501,0.01575,0.015,0.01501,57676.52,865.96,"direct","",1568073600,"2019-09-09"
1568160000000,0.015,0.01563,0.015,0.01501,87167.95,1308.62,"direct","",1568160000,"2019-09-10"
1568246400000,0.0143,0.015,0.0143,0.015,120357.4,1782.38,"direct","",1568246400,"2019-09-11"
1568332800000,0.0143,0.015,0.0143,0.0143,16744.49,243.25,"direct","",1568332800,"2019-09-12"
1568419200000,0.015,0.015,0.01416,0.0143,4570.91,67.74,"direct","",1568419200,"2019-09-13"
1568505600000,0.01428,0.015,0.01411,0.015,26584.73,383.57,"direct","",1568505600,"2019-09-14"
1568592000000,0.01418,0.015,0.0141,0.01428,26996.15,384.27,"direct","",1568592000,"2019-09-15"
1568678400000,0.0139,0.015,0.01383,0.01418,65579.11,923.79,"direct","",1568678400,"2019-09-16"
1568764800000,0.01684,0.01684,0.0139,0.0139,9383.91,136.35,"direct","",1568764800,"2019-09-17"
1568851200000,0.016,0.01684,0.015,0.01684,10836.12,168.45,"direct","",1568851200,"2019-09-18"
1568937600000,0.01595,0.016,0.01595,0.016,207.89,3.315,"direct","",1568937600,"2019-09-19"
1569024000000,0.01572,0.01595,0.01489,0.01595,4302.18,65.53,"direct","",1569024000,"2019-09-20"
1569110400000,0.01514,0.01572,0.01514,0.01572,700.4,10.61,"direct","",1569110400,"2019-09-21"
1569196800000,0.015,0.01514,0.01449,0.01514,6696,100.09,"direct","",1569196800,"2019-09-22"
1569283200000,0.01247,0.015,0.01247,0.015,69101.68,966.68,"direct","",1569283200,"2019-09-23"
1569369600000,0.01251,0.01402,0.01161,0.01247,11685.52,146.69,"direct","",1569369600,"2019-09-24"
1569456000000,0.0118,0.01261,0.01149,0.01251,33226.31,410.27,"direct","",1569456000,"2019-09-25"
1569542400000,0.01192,0.015,0.0118,0.0118,117278.01,1609.62,"direct","",1569542400,"2019-09-26"
1569628800000,0.01195,0.01286,0.01192,0.01192,3293.16,41.06,"direct","",1569628800,"2019-09-27"
1569715200000,0.01215,0.0122,0.01195,0.01195,550.35,6.706,"direct","",1569715200,"2019-09-28"
1569801600000,0.01365,0.01365,0.01181,0.01215,8605.18,110.61,"direct","",1569801600,"2019-09-29"
1569888000000,0.01221,0.01389,0.01221,0.01365,3866.54,48.6,"direct","",1569888000,"2019-09-30"
1569974400000,0.01232,0.0125,0.01207,0.01221,6347.9,78.03,"direct","",1569974400,"2019-10-01"
1570060800000,0.01206,0.01232,0.01206,0.01232,2986.91,36.03,"direct","",1570060800,"2019-10-02"
1570147200000,0.01444,0.01444,0.01155,0.01206,188834.28,2608.99,"direct","",1570147200,"2019-10-03"
1570233600000,0.01274,0.01444,0.01274,0.01444,7116.19,91.07,"direct","",1570233600,"2019-10-04"
1570320000000,0.01349,0.0135,0.01236,0.01274,59543.25,775.16,"direct","",1570320000,"2019-10-05"
1570406400000,0.01297,0.01349,0.01242,0.01349,168727.07,2123.41,"direct","",1570406400,"2019-10-06"
1570492800000,0.01343,0.01343,0.01269,0.01297,10234.88,131.62,"direct","",1570492800,"2019-10-07"
1570579200000,0.0138,0.01422,0.01343,0.01343,19625.68,278.34,"direct","",1570579200,"2019-10-08"
1570665600000,0.01314,0.0138,0.01314,0.0138,2014.54,26.47,"direct","",1570665600,"2019-10-09"
1570752000000,0.0124,0.0133,0.0124,0.01314,9877.95,125.61,"direct","",1570752000,"2019-10-10"
1570838400000,0.01221,0.0133,0.01221,0.0124,17705.49,218.94,"direct","",1570838400,"2019-10-11"
1570924800000,0.0134,0.0134,0.01221,0.01221,2381.68,31.76,"direct","",1570924800,"2019-10-12"
1571011200000,0.01294,0.0134,0.01294,0.0134,21476.23,282.42,"direct","",1571011200,"2019-10-13"
1571097600000,0.01267,0.01294,0.01266,0.01294,9623.68,121.95,"direct","",1571097600,"2019-10-14"
1571184000000,0.01234,0.01267,0.01234,0.01267,604.73,7.441,"direct","",1571184000,"2019-10-15"
1571270400000,0.01236,0.01236,0.01234,0.01234,3555.55,43.95,"direct","",1571270400,"2019-10-16"
1571356800000,0.01338,0.01338,0.01236,0.01236,42981.21,548.36,"direct","",1571356800,"2019-10-17"
1571443200000,0.01338,0.01338,0.01338,0.01338,0,0,"direct","",1571443200,"2019-10-18"
1571529600000,0.01253,0.01338,0.01252,0.01338,3876.41,48.57,"direct","",1571529600,"2019-10-19"
1571616000000,0.01238,0.01253,0.01221,0.01253,4918.96,60.91,"direct","",1571616000,"2019-10-20"
1571702400000,0.01244,0.01249,0.01235,0.01238,17263.63,214.21,"direct","",1571702400,"2019-10-21"
1571788800000,0.01151,0.01244,0.01135,0.01244,319338.99,3769.92,"direct","",1571788800,"2019-10-22"
1571875200000,0.01152,0.01165,0.01125,0.01151,193225.38,2223.38,"direct","",1571875200,"2019-10-23"
1571961600000,0.01173,0.01173,0.01152,0.01152,44147.91,513.38,"direct","",1571961600,"2019-10-24"
1572048000000,0.01231,0.0125,0.01173,0.01173,16753.66,205.48,"direct","",1572048000,"2019-10-25"
1572134400000,0.01274,0.01295,0.01207,0.01231,43090.5,545.63,"direct","",1572134400,"2019-10-26"
1572220800000,0.0131,0.01344,0.01274,0.01274,42021.01,553.12,"direct","",1572220800,"2019-10-27"
1572307200000,0.01306,0.01329,0.01295,0.0131,6174.66,81.07,"direct","",1572307200,"2019-10-28"
1572393600000,0.0127,0.01425,0.01265,0.01306,288130.13,3944.27,"direct","",1572393600,"2019-10-29"
1572480000000,0.01305,0.0134,0.01265,0.0127,66502.54,865.85,"direct","",1572480000,"2019-10-30"
1572566400000,0.01365,0.01369,0.01305,0.01305,244357.55,3293.38,"direct","",1572566400,"2019-10-31"
1572652800000,0.01413,0.01442,0.01358,0.01365,49857.7,697.96,"direct","",1572652800,"2019-11-01"
1572739200000,0.01351,0.01413,0.01329,0.01413,18084.62,246.61,"direct","",1572739200,"2019-11-02"
1572825600000,0.01359,0.01384,0.01331,0.01351,46788.25,638.37,"direct","",1572825600,"2019-11-03"
1572912000000,0.01427,0.01476,0.01359,0.01359,97818.8,1373.53,"direct","",1572912000,"2019-11-04"
1572998400000,0.01373,0.01427,0.01373,0.01427,19401.34,272.2,"direct","",1572998400,"2019-11-05"
1573084800000,0.01353,0.01373,0.01332,0.01373,18956.4,254.69,"direct","",1573084800,"2019-11-06"
1573171200000,0.01275,0.01353,0.01265,0.01353,28654.9,370.59,"direct","",1573171200,"2019-11-07"
1573257600000,0.01297,0.01297,0.01268,0.01275,20621.17,265.83,"direct","",1573257600,"2019-11-08"
1573344000000,0.01326,0.01326,0.01294,0.01297,5157.27,67.74,"direct","",1573344000,"2019-11-09"
1573430400000,0.01237,0.01326,0.01237,0.01326,19541.32,220.02,"direct","",1573430400,"2019-11-10"
1573516800000,0.01278,0.01291,0.008746,0.008746,24967.7,318.29,"direct","",1573516800,"2019-11-11"
1573603200000,0.0132,0.0133,0.01271,0.01278,138799.22,1831.82,"direct","",1573603200,"2019-11-12"
1573689600000,0.01274,0.0132,0.01265,0.0132,32842.56,420.88,"direct","",1573689600,"2019-11-13"
1573776000000,0.01255,0.01285,0.01247,0.01274,15364.05,194.7,"direct","",1573776000,"2019-11-14"
1573862400000,0.01258,0.01258,0.01255,0.01255,244,3.069,"direct","",1573862400,"2019-11-15"
1573948800000,0.0128,0.01286,0.01258,0.01258,8085.67,103.35,"direct","",1573948800,"2019-11-16"
1574035200000,0.01232,0.01283,0.01232,0.0128,12515.47,159.05,"direct","",1574035200,"2019-11-17"
1574121600000,0.01201,0.01232,0.01197,0.01232,35624.91,430.23,"direct","",1574121600,"2019-11-18"
1574208000000,0.01212,0.01212,0.01201,0.01201,4688,56.69,"direct","",1574208000,"2019-11-19"
1574294400000,0.01129,0.0122,0.01107,0.01212,268489.23,3036.65,"direct","",1574294400,"2019-11-20"
1574380800000,0.01064,0.01129,0.009986,0.01129,235193.61,2483.7,"direct","",1574380800,"2019-11-21"
1574467200000,0.01069,0.01075,0.01037,0.01064,26378.62,282.51,"direct","",1574467200,"2019-11-22"
1574553600000,0.0098,0.01069,0.0098,0.01069,65854.48,653.66,"direct","",1574553600,"2019-11-23"
1574640000000,0.009947,0.01002,0.009079,0.0098,31566.04,301.09,"direct","",1574640000,"2019-11-24"
1574726400000,0.009976,0.01026,0.008475,0.009947,274497.74,2672.62,"direct","",1574726400,"2019-11-25"
1574812800000,0.0109,0.01101,0.009886,0.009976,63889.01,651.99,"direct","",1574812800,"2019-11-26"
1574899200000,0.01113,0.01154,0.0108,0.0109,2276785.02,25513.41,"direct","",1574899200,"2019-11-27"
1574985600000,0.01163,0.01171,0.01113,0.01113,67905.8,787.76,"direct","",1574985600,"2019-11-28"
1575072000000,0.01123,0.01191,0.01123,0.01163,46438.63,541.95,"direct","",1575072000,"2019-11-29"
1575158400000,0.01097,0.01123,0.01091,0.01123,134407.17,1498.19,"direct","",1575158400,"2019-11-30"
1575244800000,0.01095,0.011,0.01066,0.01097,21444.41,231.18,"direct","",1575244800,"2019-12-01"
1575331200000,0.0107,0.01095,0.0107,0.01095,504.5,5.401,"direct","",1575331200,"2019-12-02"
1575417600000,0.01111,0.01142,0.0106,0.0107,121030.75,1351.42,"direct","",1575417600,"2019-12-03"
1575504000000,0.01057,0.01111,0.01041,0.01111,30518.66,319.2,"direct","",1575504000,"2019-12-04"
1575590400000,0.01089,0.01102,0.01057,0.01057,36216.85,394.42,"direct","",1575590400,"2019-12-05"
1575676800000,0.01098,0.01142,0.01089,0.01089,120791.47,1369.55,"direct","",1575676800,"2019-12-06"
1575763200000,0.01098,0.01098,0.01081,0.01098,1922.06,20.89,"direct","",1575763200,"2019-12-07"
1575849600000,0.01056,0.01098,0.01056,0.01098,6366.76,67.79,"direct","",1575849600,"2019-12-08"
1575936000000,0.01033,0.01056,0.01033,0.01056,17973.66,187.1,"direct","",1575936000,"2019-12-09"
1576022400000,0.01023,0.01033,0.01023,0.01033,5498.22,56.55,"direct","",1576022400,"2019-12-10"
1576108800000,0.01018,0.01023,0.01018,0.01023,2636.03,26.84,"direct","",1576108800,"2019-12-11"
1576195200000,0.01029,0.01029,0.01017,0.01018,7572.07,77.33,"direct","",1576195200,"2019-12-12"
1576281600000,0.01097,0.01097,0.009864,0.01029,1000.1,10.08,"direct","",1576281600,"2019-12-13"
1576368000000,0.0102,0.01097,0.0102,0.01097,3383.4,34.63,"direct","",1576368000,"2019-12-14"
1576454400000,0.009732,0.0102,0.009732,0.0102,67083.77,663.49,"direct","",1576454400,"2019-12-15"
1576540800000,0.00909,0.009732,0.00909,0.009732,173238.57,1628.3,"direct","",1576540800,"2019-12-16"
1576627200000,0.00949,0.009582,0.00909,0.00909,2276.8,21.33,"direct","",1576627200,"2019-12-17"
1576713600000,0.00949,0.00949,0.00949,0.00949,0,0,"direct","",1576713600,"2019-12-18"
1576800000000,0.00949,0.00949,0.00949,0.00949,0,0,"direct","",1576800000,"2019-12-19"
1576886400000,0.009379,0.009491,0.009379,0.00949,25000,236.71,"direct","",1576886400,"2019-12-20"
1576972800000,0.009379,0.009379,0.009379,0.009379,0,0,"direct","",1576972800,"2019-12-21"
1577059200000,0.009379,0.009379,0.009379,0.009379,1788,16.77,"direct","",1577059200,"2019-12-22"
1577145600000,0.009379,0.009379,0.009379,0.009379,0,0,"direct","",1577145600,"2019-12-23"
1577232000000,0.009161,0.009379,0.009161,0.009379,632,5.789,"direct","",1577232000,"2019-12-24"
1577318400000,0.00915,0.009269,0.009123,0.009161,3019.58,27.72,"direct","",1577318400,"2019-12-25"
1577404800000,0.009013,0.009245,0.009013,0.00915,9430.55,85.19,"direct","",1577404800,"2019-12-26"
1577491200000,0.009013,0.009013,0.009013,0.009013,0,0,"direct","",1577491200,"2019-12-27"
1577577600000,0.009275,0.009275,0.009013,0.009013,105764.41,963.35,"direct","",1577577600,"2019-12-28"
1577664000000,0.00905,0.009275,0.00905,0.009275,11125.47,101.68,"direct","",1577664000,"2019-12-29"
1577750400000,0.008939,0.00905,0.008939,0.00905,17622.24,157.53,"direct","",1577750400,"2019-12-30"
1577836800000,0.0092,0.0092,0.008939,0.008939,1196.58,11.01,"direct","",1577836800,"2019-12-31"
1577923200000,0.0092,0.0092,0.0092,0.0092,0,0,"direct","",1577923200,"2020-01-01"
1578009600000,0.00905,0.0092,0.00905,0.0092,650,5.882,"direct","",1578009600,"2020-01-02"
1578096000000,0.009,0.009122,0.009,0.00905,10697.92,96.48,"direct","",1578096000,"2020-01-03"
1578182400000,0.009007,0.009185,0.009,0.009,11451.13,103.98,"direct","",1578182400,"2020-01-04"
1578268800000,0.009475,0.009722,0.009007,0.009007,132150.93,1249.68,"direct","",1578268800,"2020-01-05"
1578355200000,0.009581,0.00961,0.009475,0.009475,27825.52,266.33,"direct","",1578355200,"2020-01-06"
1578441600000,0.009418,0.009643,0.009418,0.009581,3618.51,34.52,"direct","",1578441600,"2020-01-07"
1578528000000,0.009028,0.009418,0.00902,0.009418,8275.24,74.72,"direct","",1578528000,"2020-01-08"
1578614400000,0.009167,0.009167,0.008864,0.009028,39379.87,357.35,"direct","",1578614400,"2020-01-09"
1578700800000,0.009097,0.00927,0.009097,0.009167,30890.47,282.25,"direct","",1578700800,"2020-01-10"
1578787200000,0.009097,0.009097,0.009097,0.009097,0,0,"direct","",1578787200,"2020-01-11"
1578873600000,0.009413,0.009471,0.009097,0.009097,68868.74,643.37,"direct","",1578873600,"2020-01-12"
1578960000000,0.009977,0.01023,0.009413,0.009413,374194.57,3722.96,"direct","",1578960000,"2020-01-13"
1579046400000,0.01043,0.01043,0.009968,0.009977,234232.91,2397.98,"direct","",1579046400,"2020-01-14"
1579132800000,0.01008,0.01043,0.009987,0.01043,18226,183.55,"direct","",1579132800,"2020-01-15"
1579219200000,0.01053,0.01053,0.01008,0.01008,22766.72,238.86,"direct","",1579219200,"2020-01-16"
1579305600000,0.01048,0.01059,0.01048,0.01053,41664.43,439.51,"direct","",1579305600,"2020-01-17"
1579392000000,0.01026,0.01113,0.01012,0.01048,218403.71,2380.1,"direct","",1579392000,"2020-01-18"
1579478400000,0.01036,0.0105,0.01,0.01026,826032.85,8541.95,"direct","",1579478400,"2020-01-19"
1579564800000,0.01051,0.01052,0.01017,0.01036,45299.35,474.27,"direct","",1579564800,"2020-01-20"
1579651200000,0.0108,0.0108,0.01051,0.01051,71541.79,767.66,"direct","",1579651200,"2020-01-21"
1579737600000,0.0108,0.0108,0.0108,0.0108,0,0,"direct","",1579737600,"2020-01-22"
1579824000000,0.01037,0.0108,0.009994,0.0108,97426.94,992.85,"direct","",1579824000,"2020-01-23"
1579910400000,0.01903,0.01903,0.01027,0.01037,19418.26,205.68,"direct","",1579910400,"2020-01-24"
1579996800000,0.01076,0.01903,0.01053,0.01903,53219.83,569.17,"direct","",1579996800,"2020-01-25"
1580083200000,0.01073,0.0109,0.01034,0.01076,90181.21,951.4,"direct","",1580083200,"2020-01-26"
1580169600000,0.01092,0.011,0.01073,0.01073,51332.7,561.06,"direct","",1580169600,"2020-01-27"
1580256000000,0.01109,0.01111,0.01067,0.01092,69477.97,768.36,"direct","",1580256000,"2020-01-28"
1580342400000,0.01111,0.01111,0.0106,0.01109,67059,743.14,"direct","",1580342400,"2020-01-29"
1580428800000,0.01072,0.01117,0.01072,0.01111,76562,848.92,"direct","",1580428800,"2020-01-30"
1580515200000,0.01435,0.01462,0.01072,0.01072,298314.24,3782.8,"direct","",1580515200,"2020-01-31"
1580601600000,0.01367,0.01655,0.01367,0.01435,739089.49,11052.81,"direct","",1580601600,"2020-02-01"
1580688000000,0.01376,0.01447,0.01367,0.01367,244499.27,3399.67,"direct","",1580688000,"2020-02-02"
1580774400000,0.01355,0.01377,0.01324,0.01376,13099.81,178.19,"direct","",1580774400,"2020-02-03"
1580860800000,0.01513,0.01553,0.01355,0.01355,163244.1,2406.34,"direct","",1580860800,"2020-02-04"
1580947200000,0.01547,0.01557,0.01513,0.01513,89585.56,1383.57,"direct","",1580947200,"2020-02-05"
1581033600000,0.01582,0.01587,0.015,0.01547,450191.51,6891,"direct","",1581033600,"2020-02-06"
1581120000000,0.01553,0.01594,0.01482,0.01582,50580.31,769.03,"direct","",1581120000,"2020-02-07"
1581206400000,0.0169,0.0192,0.01553,0.01553,199143.23,3500.03,"direct","",1581206400,"2020-02-08"
1581292800000,0.01661,0.01775,0.01226,0.0169,80838.73,1367.9,"direct","",1581292800,"2020-02-09"
1581379200000,0.01727,0.01744,0.01629,0.01661,79485.65,1353.29,"direct","",1581379200,"2020-02-10"
1581465600000,0.01883,0.01942,0.01727,0.01727,90690.84,1694.4,"direct","",1581465600,"2020-02-11"
1581552000000,0.02166,0.02752,0.01777,0.01883,963613.38,22450.39,"direct","",1581552000,"2020-02-12"
1581638400000,0.02228,0.02302,0.02099,0.02166,100498,2196.04,"direct","",1581638400,"2020-02-13"
1581724800000,0.02101,0.02464,0.02013,0.02228,601623.53,13360.29,"direct","",1581724800,"2020-02-14"
1581811200000,0.01897,0.02242,0.0176,0.02101,379111.52,7163.93,"direct","",1581811200,"2020-02-15"
1581897600000,0.01774,0.01975,0.01675,0.01897,279402.95,4997.88,"direct","",1581897600,"2020-02-16"
1581984000000,0.02072,0.02106,0.01774,0.01774,157678.81,3150.25,"direct","",1581984000,"2020-02-17"
1582070400000,0.01836,0.02079,0.01836,0.02072,158648.93,3181.23,"direct","",1582070400,"2020-02-18"
1582156800000,0.01773,0.01836,0.01677,0.01836,55515.57,946.96,"direct","",1582156800,"2020-02-19"
1582243200000,0.01767,0.0185,0.01624,0.01773,151372.46,2731.87,"direct","",1582243200,"2020-02-20"
1582329600000,0.01764,0.01795,0.01631,0.01767,5652.59,98.66,"direct","",1582329600,"2020-02-21"
1582416000000,0.01927,0.02015,0.01742,0.01764,126443.12,2440.1,"direct","",1582416000,"2020-02-22"
1582502400000,0.0173,0.01927,0.01679,0.01927,128992.62,2252.84,"direct","",1582502400,"2020-02-23"
1582588800000,0.01592,0.0173,0.01588,0.0173,102735.98,1668.88,"direct","",1582588800,"2020-02-24"
1582675200000,0.01418,0.01609,0.0136,0.01592,243216.17,3441.63,"direct","",1582675200,"2020-02-25"
1582761600000,0.01479,0.01546,0.01384,0.01418,33784.22,491.97,"direct","",1582761600,"2020-02-26"
1582848000000,0.0141,0.01609,0.01404,0.01479,174382.27,2463.92,"direct","",1582848000,"2020-02-27"
1582934400000,0.01446,0.01517,0.0141,0.0141,1055.57,15.64,"direct","",1582934400,"2020-02-28"
1583020800000,0.01438,0.01458,0.01432,0.01446,65006.45,932.69,"direct","",1583020800,"2020-02-29"
1583107200000,0.01561,0.01561,0.01438,0.01438,2135.92,33.34,"direct","",1583107200,"2020-03-01"
1583193600000,0.016,0.01623,0.01561,0.01561,73381.13,1168.21,"direct","",1583193600,"2020-03-02"
1583280000000,0.0159,0.016,0.0159,0.016,360,5.725,"direct","",1583280000,"2020-03-03"
1583366400000,0.01656,0.01665,0.0159,0.0159,57950.18,959.59,"direct","",1583366400,"2020-03-04"
1583452800000,0.01584,0.01656,0.01584,0.01656,15360,244.43,"direct","",1583452800,"2020-03-05"
1583539200000,0.01561,0.01612,0.01561,0.01584,5978.94,95.42,"direct","",1583539200,"2020-03-06"
1583625600000,0.0136,0.01561,0.01336,0.01561,14622.94,200.4,"direct","",1583625600,"2020-03-07"
1583712000000,0.01283,0.0136,0.01211,0.0136,152933.11,1909.72,"direct","",1583712000,"2020-03-08"
1583798400000,0.01302,0.01302,0.01283,0.01283,441.91,5.753,"direct","",1583798400,"2020-03-09"
1583884800000,0.01273,0.01324,0.01273,0.01302,38039.9,496.17,"direct","",1583884800,"2020-03-10"
1583971200000,0.008478,0.01586,0.008133,0.01273,2581949.06,24916.29,"direct","",1583971200,"2020-03-11"
1584057600000,0.008848,0.0105,0.005598,0.008478,3057528.1,23658.96,"direct","",1584057600,"2020-03-12"
1584144000000,0.01312,0.01312,0.008848,0.008848,139874.31,1326.71,"direct","",1584144000,"2020-03-13"
1584230400000,0.0104,0.01312,0.00947,0.01312,435069.67,4311.22,"direct","",1584230400,"2020-03-14"
1584316800000,0.008748,0.01042,0.007745,0.0104,295830.66,2401.04,"direct","",1584316800,"2020-03-15"
1584403200000,0.00925,0.009274,0.008748,0.008748,104348.19,961.09,"direct","",1584403200,"2020-03-16"
1584489600000,0.008816,0.009564,0.0085,0.00925,540328.71,4804.84,"direct","",1584489600,"2020-03-17"
1584576000000,0.01534,0.01748,0.008816,0.008816,1274533.35,16966.44,"direct","",1584576000,"2020-03-18"
1584662400000,0.01274,0.01654,0.0123,0.01534,839254.95,12580.41,"direct","",1584662400,"2020-03-19"
1584748800000,0.0149,0.01566,0.01274,0.01274,253454.8,3579.56,"direct","",1584748800,"2020-03-20"
1584835200000,0.0137,0.0149,0.01324,0.0149,102110.83,1406.41,"direct","",1584835200,"2020-03-21"
1584921600000,0.01529,0.0164,0.01294,0.0137,593029.65,8464.17,"direct","",1584921600,"2020-03-22"
1585008000000,0.01494,0.01529,0.01461,0.01529,70280.12,1047.19,"direct","",1585008000,"2020-03-23"
1585094400000,0.01506,0.01541,0.01473,0.01494,41014.28,620.58,"direct","",1585094400,"2020-03-24"
1585180800000,0.01704,0.01723,0.01484,0.01506,159161.74,2524.03,"direct","",1585180800,"2020-03-25"
1585267200000,0.01522,0.01738,0.01522,0.01704,110819.22,1781.81,"direct","",1585267200,"2020-03-26"
1585353600000,0.01735,0.01735,0.01522,0.01522,219302.62,3501.18,"direct","",1585353600,"2020-03-27"
1585440000000,0.01818,0.02069,0.01731,0.01735,319599.84,6144.47,"direct","",1585440000,"2020-03-28"
1585526400000,0.01847,0.01887,0.01703,0.01818,227707.93,4165.43,"direct","",1585526400,"2020-03-29"
1585612800000,0.01832,0.01878,0.01769,0.01847,71725.18,1312.2,"direct","",1585612800,"2020-03-30"
1585699200000,0.01673,0.01832,0.01673,0.01832,11988.33,200.78,"direct","",1585699200,"2020-03-31"
1585785600000,0.01766,0.01828,0.01673,0.01673,368048.19,6553.8,"direct","",1585785600,"2020-04-01"
1585872000000,0.0174,0.01766,0.0171,0.01766,69405.19,1210.97,"direct","",1585872000,"2020-04-02"
1585958400000,0.0168,0.01758,0.0168,0.0174,117784.97,2053.5,"direct","",1585958400,"2020-04-03"
1586044800000,0.01604,0.0168,0.01586,0.0168,93948.32,1540.8,"direct","",1586044800,"2020-04-04"
1586131200000,0.0172,0.0173,0.01604,0.01604,110890.53,1849.48,"direct","",1586131200,"2020-04-05"
1586217600000,0.01649,0.01758,0.01649,0.0172,59875.34,1007.51,"direct","",1586217600,"2020-04-06"
1586304000000,0.01692,0.01731,0.01649,0.01649,94016.29,1588.79,"direct","",1586304000,"2020-04-07"
1586390400000,0.01673,0.017,0.01648,0.01692,85475.62,1424.94,"direct","",1586390400,"2020-04-08"
1586476800000,0.0154,0.01673,0.01529,0.01673,190246.32,3016.12,"direct","",1586476800,"2020-04-09"
1586563200000,0.01555,0.01696,0.0154,0.0154,89569.63,1446.79,"direct","",1586563200,"2020-04-10"
1586649600000,0.01555,0.01555,0.01555,0.01555,0,0,"direct","",1586649600,"2020-04-11"
1586736000000,0.01569,0.01615,0.01526,0.01555,5186.31,81.32,"direct","",1586736000,"2020-04-12"
1586822400000,0.01623,0.01665,0.01569,0.01569,265451.77,4245.33,"direct","",1586822400,"2020-04-13"
1586908800000,0.0159,0.01623,0.01545,0.01623,9154.87,144.55,"direct","",1586908800,"2020-04-14"
1586995200000,0.01677,0.01677,0.01547,0.0159,63942.15,1020.98,"direct","",1586995200,"2020-04-15"
1587081600000,0.01651,0.01677,0.01643,0.01677,13656.57,224.89,"direct","",1587081600,"2020-04-16"
1587168000000,0.01684,0.01684,0.01638,0.01651,14750.59,244.88,"direct","",1587168000,"2020-04-17"
1587254400000,0.01719,0.0176,0.01657,0.01684,731515.92,12345.3,"direct","",1587254400,"2020-04-18"
1587340800000,0.01624,0.01797,0.01624,0.01719,91910.46,1544.98,"direct","",1587340800,"2020-04-19"
1587427200000,0.01707,0.01761,0.01624,0.01624,24096.42,397.42,"direct","",1587427200,"2020-04-20"
1587513600000,0.01832,0.01832,0.01707,0.01707,66778.7,1200.29,"direct","",1587513600,"2020-04-21"
1587600000000,0.01873,0.01873,0.0173,0.01832,11924.06,219.37,"direct","",1587600000,"2020-04-22"
1587686400000,0.01923,0.02,0.01873,0.01873,34836.75,669.75,"direct","",1587686400,"2020-04-23"
1587772800000,0.01887,0.01955,0.01887,0.01923,99241.55,1927.78,"direct","",1587772800,"2020-04-24"
1587859200000,0.01866,0.01939,0.01857,0.01887,20643.48,389.94,"direct","",1587859200,"2020-04-25"
1587945600000,0.01837,0.01875,0.01837,0.01866,27646.36,514.92,"direct","",1587945600,"2020-04-26"
1588032000000,0.01925,0.01925,0.01821,0.01837,21095.03,392.03,"direct","",1588032000,"2020-04-27"
1588118400000,0.02046,0.02126,0.01874,0.01925,389063.38,7848.86,"direct","",1588118400,"2020-04-28"
1588204800000,0.02013,0.02254,0.0201,0.02046,34748.35,720.66,"direct","",1588204800,"2020-04-29"
1588291200000,0.02227,0.02337,0.02013,0.02013,571481.78,12716.55,"direct","",1588291200,"2020-04-30"
1588377600000,0.02126,0.02257,0.02126,0.02227,55609.66,1206.36,"direct","",1588377600,"2020-05-01"
1588464000000,0.02028,0.0214,0.02028,0.02126,14932.27,316.87,"direct","",1588464000,"2020-05-02"
1588550400000,0.01964,0.02028,0.01901,0.02028,10042.88,193.62,"direct","",1588550400,"2020-05-03"
1588636800000,0.02315,0.02348,0.01964,0.01964,27665.66,607.93,"direct","",1588636800,"2020-05-04"
1588723200000,0.02504,0.02504,0.02315,0.02315,435680.02,10424.23,"direct","",1588723200,"2020-05-05"
1588809600000,0.02832,0.0295,0.01909,0.02504,1475553.04,39458.14,"direct","",1588809600,"2020-05-06"
